10000 20000
9975 622 599
623 7004 1739
8701 6470 685
7860 1752 4825
7113 1891 4626
4611 7531 1338
2521 3966 1188
8717 5736 9506
7909 2912 3606
3395 5043 2016
1737 6682 2901
2074 7641 7515
2778 903 2734
5765 3227 6398
5957 6388 5340
9138 7831 1656
4091 4060 647
8340 2487 316
9978 643 9281
5983 1336 7423
5493 8558 2331
6444 5821 614
3753 6040 679
3781 6937 1695
9352 4273 3269
211 560 7723
6213 8486 7965
1273 6563 2388
903 3727 238
638 8449 6222
378 2870 3620
5200 7923 9358
3543 6003 3162
5972 8054 2584
1290 2087 8235
220 8965 9533
8607 8373 1690
2178 1899 4022
1790 169 1390
6913 7898 6498
7809 5585 8508
9539 2703 4249
192 6892 6203
5904 1381 4046
4444 5026 8747
3907 761 1831
6850 5967 4445
1666 3991 7426
2510 5673 6066
8758 180 7092
5848 9094 7289
2390 5319 6064
5373 8583 2607
6641 3251 5930
7168 2371 7836
5742 583 9047
4587 8510 9395
8029 4966 8238
9823 9070 9962
7803 6550 8803
2738 9755 8347
5150 4604 6864
2474 6091 1718
8670 7765 4401
7974 4175 4188
6940 858 7302
6067 1912 9606
7375 1910 5142
193 9964 9080
4635 838 6225
7841 6473 4396
2170 3396 6668
8640 8317 3396
6913 7591 39
3224 5849 3611
4388 6008 9107
35 5504 959
4847 1963 9154
8748 9442 7980
337 5557 3227
1560 2628 9617
4568 6111 1419
2980 4352 3496
9745 17 7277
3121 8449 4904
4996 6956 5266
6672 8607 5680
5767 7931 2139
8563 775 6894
8462 8482 5518
4790 768 2134
6401 3597 6389
5670 9359 397
2030 5372 3497
9204 3453 5664
6269 7456 276
582 532 4699
5367 8040 8634
1807 6868 3771
1629 7554 2034
8286 745 5403
4151 571 542
808 1570 1239
3872 9739 7630
1989 2279 5442
4867 8751 7629
3726 4691 2931
4252 9810 2788
7868 9760 8526
3692 175 3280
6299 7878 2074
9003 8458 2698
6092 1860 9424
8217 6226 4420
7598 3606 6534
711 4692 8321
7278 1887 7053
8170 6918 1618
7910 9868 9273
6323 5067 8715
5158 6611 8750
1110 2713 7006
3842 4072 1740
8402 2268 6145
1586 1679 9604
3350 3124 6126
2728 945 2715
5704 627 2865
8967 2593 1505
8320 7351 283
7648 4735 484
446 8553 3351
7130 2152 802
2430 4150 1061
6239 7226 9748
7408 3227 9788
252 8405 6815
5795 2630 8715
7574 4026 5376
8018 302 5218
209 4704 8690
4478 7538 1280
9883 4334 7546
8451 5575 8737
5393 3688 3196
7317 7398 1828
5094 4442 8733
3893 9110 7172
4499 2149 5568
9205 3048 4040
2551 6575 8351
1161 4148 3986
6544 4513 2714
4029 1496 7810
5627 1535 5568
9092 415 8931
9323 5016 201
7237 8339 6349
6911 4292 3265
7285 4794 138
1985 2208 7863
8199 9183 180
7259 8915 7219
5733 2765 6763
2744 6380 9149
7110 4038 6467
553 5986 4113
7930 4364 6338
8222 2803 2903
3868 3849 886
4622 3013 8298
7505 1273 1434
3812 4526 6980
3908 4839 5050
9871 6078 4112
2471 2456 975
2371 445 5695
3153 4915 3038
3225 4540 9523
254 1803 4881
1093 4324 9562
7640 7615 7509
1072 8123 2445
6830 5682 4460
2799 1474 1657
6774 6850 5728
1395 6120 7367
6062 6676 855
2469 9723 974
5737 267 3048
6436 1300 9654
8057 5059 1747
2779 5388 6982
3341 3781 1170
6126 8952 6171
9968 1626 3280
9895 7432 332
9574 8296 4259
2191 7890 7405
5630 2365 6846
3018 6035 9468
651 6542 3635
568 1002 6678
3377 3466 9395
5555 8803 4416
2803 9194 7947
1284 5450 1797
8920 7362 3297
2855 2987 2739
5885 294 3249
2228 5085 8743
7035 2760 302
4294 3898 5175
4199 3219 129
1071 461 9197
8204 8952 5570
2954 3026 9322
15 7481 9338
5799 4228 9160
1757 4018 1593
5161 9168 9850
1988 2887 9596
1458 2643 8068
4405 7269 3348
5072 2704 7332
5477 4601 9453
9315 3333 7607
4946 2342 9794
3307 2560 3656
9911 1193 9970
3866 8474 2166
105 286 8610
1247 9233 9846
9585 5067 76
2659 4683 2714
3599 3899 9310
3093 7152 5156
5574 848 2827
1293 8110 164
290 1220 7965
9737 8089 898
3534 7669 9129
6730 4889 4135
3514 6002 5541
1847 6695 2501
3005 9558 4343
7678 292 6097
9249 8348 7121
9964 689 858
7570 9732 4280
4045 8732 4452
6394 8226 9723
6833 43 3565
6836 6747 5478
1417 6452 3923
9094 319 9071
7869 4855 253
401 5768 9614
4223 5055 5345
9683 456 804
3386 3695 55
2016 1738 3933
7192 6960 1513
9825 2938 4616
5435 7515 60
4744 8988 1914
602 149 8500
540 9439 5386
4991 2696 2374
9456 5834 4198
3939 6097 2221
1051 5331 4936
7890 7478 5567
7123 6534 10000
1212 9664 3267
5899 8071 1530
3647 7221 6461
1785 7457 1826
5586 8089 6354
4616 310 1521
8882 4372 4611
9489 1035 9853
9789 6166 1569
1349 1821 4579
4260 4048 5614
4428 7592 113
4180 1338 9452
1830 8506 5596
8508 6762 1428
1140 8249 3426
2746 1144 1122
2297 1472 9494
7166 4125 4726
9129 1093 84
9636 1646 2597
2451 7109 6624
4408 683 8798
9010 2708 5315
5446 3893 3944
5952 1250 1032
63 9094 2383
8246 1026 3986
4856 2432 5286
9222 1368 9924
6695 2271 6043
1140 4495 4011
7582 9772 7377
3472 1005 2391
9868 4768 1271
1468 4300 4180
1009 9184 7132
3870 9458 6835
2827 2705 1515
5476 6395 7987
5779 4723 2514
5016 3838 5949
4471 5874 7734
6123 6444 6048
9549 1581 6500
8981 2169 7145
2149 7654 147
7967 6035 541
218 1562 8042
9249 174 1778
6300 9905 6607
7150 3678 557
5865 5965 904
3482 555 7300
8939 233 8167
9519 7836 5899
3741 2532 7436
963 8687 9589
4677 4661 7206
4117 950 9571
6486 5101 1977
4567 4116 7138
4208 1758 3320
4139 4625 1095
3694 9430 3718
5791 5093 1579
2651 8657 4429
8268 6262 6884
9678 5975 1794
3347 3038 5006
4240 2333 1288
4870 326 8549
5 9007 3915
7152 178 9010
3749 10 1951
3012 1376 2832
6237 2331 2070
4769 8345 7681
7186 1718 7825
3769 8577 3995
5217 8704 4909
8347 2614 9432
7766 6078 5243
1698 1647 6508
339 4481 7183
3513 1191 6318
9939 1678 3865
3442 1842 483
4040 3545 7580
1873 9907 7623
9584 2384 4787
5143 6911 3262
4445 8488 6768
6724 6415 514
9550 2047 8724
4853 6956 6911
2667 2920 2318
9970 5015 4962
5397 2658 6090
6090 6679 2757
6086 5206 7914
4995 167 5741
1845 3971 8620
2627 9651 8262
3022 2739 9361
9056 5318 9534
4975 8744 8052
6380 6402 9092
4153 3787 5885
2267 9785 3229
7991 2600 4626
6281 3538 9038
8121 7263 3413
1702 7554 2400
3312 7089 2237
5302 639 6307
7181 3192 550
1238 8468 7289
3542 5759 844
8833 1609 6414
5127 9171 126
5414 1255 4006
2491 861 9823
7936 7869 2077
4780 6211 1038
578 4119 7694
456 792 8902
5503 9514 2774
1351 4725 68
7672 5939 3848
1062 8791 5741
6172 4849 5535
52 413 2546
5484 9477 1167
7099 2543 6451
1711 2734 4216
609 2512 8206
3995 8703 9922
8013 299 4643
3353 6388 2252
6193 5994 4077
6947 8357 7487
3069 5380 2718
2013 8505 7630
2640 8782 558
5920 2760 2104
7255 1610 7915
3398 740 4962
2251 855 6969
8581 5785 8744
8557 5041 9965
3837 6213 3775
5360 8068 5225
4472 8436 5718
5251 1203 6702
6265 4226 8128
242 6354 1098
4890 8006 3611
2574 1165 3036
5550 692 6803
1318 6614 8775
224 5358 4037
500 5903 7986
8225 2964 369
2654 1279 7141
5400 8063 4767
6912 198 6310
9842 8757 3299
7146 8658 6628
7466 3759 277
9820 3383 2656
5618 9662 4396
2032 8278 8502
2521 3768 586
5875 2061 3563
2370 3255 7836
8494 2649 1147
6650 7543 5214
6850 9163 9917
8920 7636 8784
2070 9511 9701
7239 9897 8083
8743 3428 3428
9693 7851 8457
8931 3692 213
5019 9542 5369
3099 8839 4148
6563 4973 4805
34 8182 3781
8583 1861 7308
9331 9692 8319
2817 2113 7656
2095 6196 6328
1088 7416 4329
7394 9475 3173
3893 6792 1178
5585 37 8314
7857 381 2222
9406 7347 2259
5717 6530 4183
6639 8549 4127
3753 3061 838
9837 5452 6128
9623 8731 4919
155 7908 4429
3895 9013 8956
3730 3549 8383
4531 9930 9716
6416 5310 3927
729 5380 8998
7151 909 7288
8678 2357 8453
3158 2062 6745
1858 6 240
9688 6649 5341
9232 9556 5994
8312 2163 6923
8911 8782 4800
2228 1571 1251
5097 9490 826
2552 309 8213
8398 5691 1333
5517 5632 849
2935 2847 8229
5030 2617 8645
8816 2301 9441
1222 4821 5264
3699 3693 9674
8304 5471 597
8468 596 5080
2958 6121 2752
5652 5326 991
7956 4137 9888
976 4928 5909
6419 1220 8404
2818 5946 794
1166 2796 4860
3494 4775 2336
2904 7029 5894
3513 6290 845
239 9100 3694
239 4929 1670
2797 2597 5813
5592 8898 8850
1869 950 5756
1231 5193 2365
893 203 5668
3051 6373 2632
7550 5474 3057
3723 6630 5110
795 1242 56
7275 3192 4339
8537 4858 8967
7924 8065 9192
8068 4748 3766
7732 1538 7656
2717 4072 3093
2855 8498 6253
8009 4299 8506
6270 9651 2844
6952 4488 2344
3506 7386 4668
9371 9904 3463
6471 7601 3635
1878 6119 4376
425 1807 1880
9496 533 286
3540 2712 3287
1397 1494 7451
3015 84 8443
9358 2863 2823
9038 3558 3428
7974 8343 4125
813 3625 4721
4661 1432 6165
5507 6829 5959
3210 3896 3051
9132 5373 8750
1016 5568 6339
2742 7276 2571
2096 1155 1186
4139 5446 8365
6027 9431 3664
5914 7169 9256
8606 9792 1259
4324 4272 7624
8807 9284 1784
3311 4183 8978
1487 7324 347
1948 9929 4015
7532 7102 1586
1351 759 3699
9832 7400 4676
3951 3314 5254
7624 5119 4641
6657 8868 9960
9174 4765 2313
8400 7417 6445
8875 4705 570
5471 609 4301
5755 6131 8917
881 2806 6324
3821 610 1252
3976 282 4063
5114 6029 7008
3843 1199 8421
2934 1793 7886
5406 3684 6624
5129 6356 1825
7770 5990 5105
7044 4190 472
5228 3848 5237
4807 4898 3710
5213 170 5403
9150 4043 3176
733 1144 4150
1818 4986 3015
6147 8870 9104
4996 6464 8896
9297 4295 987
5645 9397 3026
8416 4400 2156
7282 6034 2973
9321 7746 1795
9002 9444 5812
5325 3968 9537
4902 4401 3696
421 4883 1082
4653 489 877
4235 7668 9195
1628 4969 8303
1973 919 2313
7969 7003 8845
6140 3006 1367
1384 7632 8254
3508 8426 7605
4833 52 7046
9093 4655 790
4817 7650 2762
1514 8193 1579
5758 7427 7418
5936 4426 9572
9994 1389 2633
7551 3662 3153
5644 8926 5350
811 8080 916
7067 4981 1216
2743 5451 6151
2878 4727 3162
7080 7757 6160
4526 2683 1208
2427 4691 3706
7503 1658 7400
1427 3543 6417
5870 8468 2257
3327 1475 3773
5133 990 8966
432 2784 8463
4528 6022 8688
6912 784 466
854 6758 8624
6224 9925 2531
6913 9302 2809
8489 5362 9474
1074 5006 4736
7782 1027 4924
3067 8017 88
8194 9028 728
8050 8860 9121
6269 1396 4878
5236 1167 9932
8498 3873 3140
9232 414 9357
2382 4221 5554
3851 627 4007
8940 7523 8952
198 9768 5406
9082 1553 4778
975 2961 7528
3093 7296 7626
6115 2512 3330
7329 3547 7768
5934 661 3246
2903 2799 1376
9453 123 2248
7759 7483 4866
7335 1031 4910
7345 5403 5582
6655 6784 789
760 3776 7391
9441 2464 7271
7280 1170 1916
3747 7982 421
6844 8118 7118
2877 4903 2046
5254 5048 2410
7741 7519 4652
9131 1924 9256
1960 8143 3037
9258 4198 2179
651 1106 6573
4986 8884 2217
4714 7481 2493
8203 3728 6995
9339 4818 3493
8777 1877 4333
3959 6542 1865
4377 7990 6681
6901 2863 1117
6605 2055 3754
5394 55 8603
4106 6216 6244
1193 4808 7749
1710 2367 8667
2264 9520 9058
4694 4203 5908
1911 8919 1078
5728 48 7761
1403 568 4162
2732 3947 4655
8798 5253 670
4519 6222 8629
6261 6361 3962
8832 9655 852
7362 2430 9475
7724 328 5873
7435 4393 3070
1512 2382 3161
6397 1199 8587
7844 4091 7268
3609 6422 6727
9707 4689 9805
2557 4239 5241
1097 6369 5229
1423 4750 3225
9320 1087 5132
8189 211 1410
2214 7103 6418
2564 313 711
3041 4733 6964
3753 9306 2752
365 9993 8347
6028 6053 9173
3887 4248 9648
3907 9167 7168
4618 4886 8669
3222 2516 7969
5317 8238 8913
8588 5116 228
6428 4817 4197
4260 9290 5179
9782 7040 6843
2048 3816 7208
4093 7767 694
9225 2513 4979
8055 5159 1060
9714 3206 4995
8692 2383 5456
4575 9554 6930
6081 4339 7255
9295 6655 9865
15 2254 37
1537 8675 3009
1237 5565 6339
4814 2541 3768
9118 1209 8311
9791 6553 3030
8959 4170 3696
1393 8819 1345
7744 5252 3463
3075 4177 3013
7024 4099 3765
7379 7025 4741
5490 5517 8921
7078 6314 8586
5254 6332 7068
7198 8628 8432
9477 5137 7023
6182 418 4928
3760 9699 9031
6337 9633 3557
4429 9743 7598
1093 6936 4765
3604 2 2757
2010 879 7788
6252 158 5895
162 1094 4097
9496 9078 9943
8795 350 1112
497 5232 1521
7221 1754 6619
5532 9101 9910
3398 3668 2572
4663 5251 6258
3549 9399 3103
4672 6961 9461
4468 7721 1637
2499 319 3203
1261 447 6984
8781 321 9380
3400 6482 8480
3047 319 7639
5172 1627 4985
8302 9759 4818
8787 4225 7482
3088 962 1270
8967 9466 1359
3862 3695 8278
4407 7529 10000
3161 9490 7286
6543 9594 8375
2706 8129 1369
169 6618 829
7318 9688 8725
9998 4502 1321
2221 758 3890
4742 1674 8723
6030 9787 2808
6847 2657 9044
5124 5837 1781
2816 3301 6007
8756 379 1949
935 7954 8123
1793 954 8166
7104 4837 9531
1385 8469 5188
6798 5172 5682
6896 6351 5476
3794 588 5272
6136 3517 648
9453 3845 5084
4055 9623 8557
9640 8150 1013
7592 3992 2666
3980 8087 6133
7445 1468 6684
4139 3634 5881
5017 3737 9753
4356 651 7551
5932 1295 3347
1018 4150 3723
3357 1029 7130
6601 7004 9267
4432 4331 886
229 609 1197
9194 1763 7893
3634 6122 7594
5085 5295 8842
5718 9303 9976
157 4419 3465
5945 1696 4972
2230 6248 1194
2662 1740 5107
7402 1664 7709
1441 2683 1849
6750 1225 7671
4189 3745 2103
8767 8083 2546
982 5398 6197
8255 4381 15
3279 720 8435
5115 3534 8890
8116 6626 3545
537 3765 1268
7703 5816 7507
1154 100 537
9433 5291 1154
7822 4367 2888
3632 7652 3694
5340 6986 5140
6917 9584 1659
3674 96 8035
3568 3349 7405
4154 6364 4951
8637 6162 4001
2022 3721 7121
3932 6759 2175
5419 7655 3825
311 2510 2472
7766 5040 8867
3881 8981 8764
405 6862 7002
2673 438 2187
6776 4596 9261
1445 6598 23
6048 8483 8508
1455 5055 5596
3710 9615 2840
4992 881 5891
7029 9303 3705
1643 1513 6424
1316 7953 8944
5013 1374 6626
355 7187 8692
3904 1120 8833
5270 6206 5228
7226 7094 2110
5541 1311 3029
1194 456 1299
2058 1734 2739
1053 2263 1929
8962 6034 6280
28 6708 736
5933 6861 5436
9947 7501 6583
5983 3476 6783
3070 7668 8762
2722 9937 5575
7747 5928 5985
7832 3386 9418
1216 1501 4491
8547 8626 1993
8889 1500 8003
7535 7467 3466
504 1457 9631
2571 1625 973
4566 7663 6800
3094 726 3888
9575 8020 4223
7782 9121 9693
10000 4067 3910
9967 9647 3746
8854 9309 3230
7704 7539 1428
9472 7894 8162
3620 1179 8693
4823 8466 3845
3280 1830 1624
3529 4390 9453
9993 1794 6903
7388 713 4905
7672 6674 7975
2676 257 8054
2621 8107 4163
5160 4224 1767
6976 4968 8894
5260 7874 6273
5423 8774 6530
577 1282 3694
7712 8357 1423
6423 2368 2314
4110 519 2070
5970 5833 9139
3809 6307 4522
3384 5367 1878
8514 1165 8853
1604 1123 921
7563 2123 5679
354 1513 2142
7307 6078 6084
836 1033 5077
2977 1477 8872
3053 3021 8051
7626 8503 4568
2607 3520 4153
7823 9571 4451
2720 5040 9509
4733 6603 7399
7545 2822 2983
747 9690 3119
5655 7905 9341
6173 8220 60
35 2211 9553
6306 1688 5622
412 9175 6856
5685 5362 2722
734 8589 6967
7755 2984 6544
4936 1749 6552
5059 6602 9015
7450 8686 2049
4141 9654 3070
3370 2553 8176
4045 745 6337
3433 66 7313
1567 1650 2930
88 2891 8263
9909 6745 6839
1774 9773 5833
8276 8968 1405
538 4976 5672
732 78 7912
1770 6252 9824
3812 8881 4022
12 2652 599
488 8109 9573
8568 1414 8632
5157 5686 2577
4043 7097 5852
4794 3459 6569
4262 2486 7064
1779 2366 1954
2158 3706 5818
6557 743 2766
6555 4188 8651
550 9499 782
8687 5774 9175
5637 6103 529
8715 1005 2231
8253 8591 389
9911 7159 9287
2810 6434 7598
5555 2224 2784
9919 2460 3300
59 5571 6129
2955 4866 3169
451 4104 4543
8142 2426 1100
677 1948 4148
3513 9794 3662
570 9558 3662
1870 6619 6973
6409 1673 3188
6019 1655 1870
1567 6708 1548
9263 7038 1243
5018 9779 2662
7118 7171 2611
833 8690 8685
1852 8151 5599
4787 7543 8314
6748 7106 8727
3924 547 7348
8554 4019 3513
871 4927 8325
4686 6043 375
5784 5634 1661
2750 5938 6279
9154 2682 4725
7249 8973 2258
1803 3980 1308
293 4867 1963
9890 4416 6266
5696 2876 3888
543 610 1806
6516 4105 6071
9248 306 9953
9631 2907 7436
5202 8855 7980
7469 79 5803
8996 7958 8969
3680 4435 4266
5077 5750 984
3352 5471 8686
6648 4626 24
4836 7947 3613
751 6209 5343
6850 4237 6210
7830 5121 8074
5256 6038 5623
2521 3604 3776
2309 2996 7631
1577 1579 4604
4125 9179 4870
4694 8265 9049
2957 3622 7228
755 7722 320
7347 6300 4410
3345 361 5768
4477 8822 2028
9911 2311 8099
3825 8247 1886
6930 4871 8855
9073 1409 4242
9409 9506 805
3855 1443 1853
883 1611 1563
8466 9338 8852
384 2950 8524
6294 1674 5240
5416 6074 6040
1071 9855 2397
127 8902 8960
8168 7436 7904
4487 9880 3191
101 1712 5559
7476 495 8499
362 2085 92
4890 5040 4355
6761 97 2692
4526 4589 2679
2265 9819 5519
2097 5568 1525
7162 2290 4598
3986 5530 1272
7716 1291 8650
186 3914 2187
591 5814 7640
57 9750 9472
2825 9026 2899
4678 1816 8821
6833 3714 9536
6190 767 5641
2062 5415 5924
1914 6750 3288
3941 3017 2917
8624 3492 9724
8119 435 1143
3382 8265 2573
9684 3206 6478
6916 1075 609
7602 5151 9384
3370 6785 4278
8454 9682 7392
952 8396 8962
3398 8016 6685
994 1925 8620
9223 5751 5607
8651 3918 5255
723 7839 4845
4933 3463 3955
4914 6014 3843
8194 9014 1015
5427 5382 516
6471 849 5602
8355 9269 6806
51 71 216
7430 2423 7481
4953 730 1757
2836 2651 8320
5906 9953 4693
4993 2596 1375
8100 9513 5772
4025 4958 3055
6977 1463 6783
2453 3307 8930
3302 7700 1011
1785 955 7209
8808 6961 9999
1051 9028 6776
8790 9985 140
1094 1482 9064
368 9219 839
9808 6821 1168
9629 6086 1598
9780 9958 7498
5633 7861 9384
5516 8706 8381
290 6301 9168
2966 273 5694
2610 3906 4309
8226 5258 7936
8347 212 4351
7062 8011 8453
6326 2448 6536
1492 6801 6516
7336 3472 2328
6388 916 9611
937 7719 659
7856 8345 3169
7093 4169 3082
4026 2968 1914
3760 1114 9004
9190 7297 8350
8489 7457 5071
4176 3649 5815
5048 2509 4370
9253 8237 4071
2143 7481 7200
3825 3782 7715
8676 514 4041
1666 8977 7113
8533 5328 1636
2963 3261 8658
2450 2677 1731
3750 3480 664
1845 8438 6429
3346 2490 2128
5566 3443 4279
4421 3788 8490
7152 673 2173
2642 7708 5436
5864 8876 3514
9585 4684 9931
6552 8500 2558
6791 7762 2352
150 6324 4395
6544 7873 4158
9434 5652 833
4395 980 3044
8234 2473 1900
5779 717 5998
2261 7263 9565
2814 9056 1272
9530 8519 5723
4618 1509 1867
5434 9279 3403
3299 2814 7946
5396 6576 2112
3487 4574 4596
2469 8481 7299
5746 9191 5655
4322 7431 5559
1591 7 6707
9464 1226 6433
5090 7355 1395
1491 126 6250
7208 3080 4159
9115 2004 187
6762 8850 7209
4973 9054 3056
9010 7483 569
7564 8767 1039
1760 3731 1614
9669 3823 4858
2713 3290 1524
4682 4429 1149
801 9995 9754
9079 6141 3844
2285 6572 1312
9634 2239 8904
1571 2268 1070
9648 1372 9149
4890 3776 3071
7277 259 8108
9926 9077 7990
1453 9405 4712
503 4939 8359
2133 5416 3608
8912 6036 322
279 9063 5382
6317 521 4529
3475 6679 4678
9217 5383 3668
6584 5033 2632
6537 7760 2911
7133 5553 5492
5822 6523 6330
7006 1836 3267
3955 6820 211
7737 1939 7293
2069 5469 1018
355 2702 313
4472 1201 4155
3381 9934 1466
948 3762 770
8475 4126 6494
5879 7691 795
347 108 8862
1082 7288 3004
7936 5448 3568
6927 3952 9238
1625 2723 7624
5069 2796 3961
4050 799 2072
8817 1506 1054
531 9432 6677
6023 3116 9339
9954 4831 9781
5665 1690 681
5719 7200 6308
8932 1675 7623
5076 5212 9256
1877 1560 4351
9090 8760 3611
9120 566 2083
4141 2897 595
3371 3492 4008
7138 8773 7764
4406 3520 4839
5484 3021 937
620 6683 5871
2404 5217 8673
4684 3015 8217
1987 6621 2858
4500 9678 9188
1754 1485 6048
1409 2736 5877
3184 1509 2961
4476 9389 7267
3921 8106 671
9050 2830 787
7871 8888 2213
9583 5059 9650
59 6512 5622
1497 5211 7521
458 2488 3088
4168 2826 50
3614 3582 6794
5497 7815 8379
8734 9781 7229
672 4753 7770
6330 7114 8514
2413 8006 6543
7978 1750 8286
5744 8203 5050
3583 9038 4866
6318 3024 8838
8765 3242 2870
5155 6943 90
4873 3541 5249
1937 4476 8120
7413 28 9557
7697 2477 8020
6895 9038 2654
9393 1826 9974
498 285 4153
4693 2905 7921
636 5516 5964
7139 5334 3206
3750 4211 9306
2415 1435 1829
9615 5287 2931
8534 7794 9497
188 9763 2383
2985 2990 5697
7159 1509 8916
1743 2539 6432
6215 8538 9711
7669 4766 5795
4447 7386 7904
3628 5205 8421
5904 8760 2704
6477 2360 8624
1248 6065 5468
4205 56 4097
2674 2636 4206
2177 3146 8628
9734 8185 4666
6964 2229 5919
1640 7940 955
5816 4094 9109
3518 5280 2375
4674 7369 3836
5701 1015 6316
2142 840 5699
9354 9136 3219
664 3584 6504
3998 189 5661
3609 49 2651
2323 7921 3550
7603 7294 6603
3694 1849 5791
1575 6982 570
4508 7962 6834
6029 1189 3410
3555 7625 9765
734 6039 5739
674 8210 3990
5316 4632 4120
1609 4744 1487
5811 2688 7928
9916 4602 8694
4984 2111 512
315 9734 7349
92 4710 2838
9510 5610 4856
9311 6322 5149
6616 4586 719
3076 5914 7778
4191 6867 6483
4779 3995 2103
9813 6069 7986
9659 9674 9030
9172 3835 4663
1417 5772 6762
1700 3355 7005
4286 3387 1865
5180 9468 8058
4842 9535 9523
6640 5224 6372
2024 9204 7445
1297 4474 9076
7685 4631 2516
5628 4524 1121
5324 7483 5001
3806 1625 5816
3944 662 8270
4757 3216 1672
6885 7496 4991
2447 1200 1805
9037 2382 4259
7423 6309 5588
6068 6170 6868
2662 8606 2058
7257 9292 1533
4267 7616 890
9708 7194 9347
9931 1445 5384
3344 544 8319
4133 6499 1358
3752 8881 4070
7702 464 5502
1937 1991 3323
2621 3767 9799
8241 2171 6020
286 1125 9790
6377 6674 9152
6994 9399 5718
8437 5459 4845
3141 8747 5287
9610 1627 5399
4851 790 4873
7253 9119 1152
9346 8239 1750
6056 4707 4999
431 6141 3066
7712 5862 1036
9909 6888 3603
9270 5852 2304
737 800 5645
9414 909 4952
5238 5195 8000
6746 9945 5076
6982 3177 2880
7165 2111 3777
1863 5858 7407
4067 5404 4629
6319 4573 3393
7297 1846 1462
4566 3890 8660
4564 1499 3277
4269 3939 5724
8746 9557 5673
683 159 6939
7814 3635 2412
1986 896 8620
5225 1049 4356
8947 3466 4392
8856 5051 8493
4506 3411 8907
8517 9855 3155
1959 5318 8141
5498 5507 8712
3172 7072 4613
3291 9940 5490
5844 509 3818
2355 9304 2701
6447 2553 2987
9679 1774 5305
4381 5904 9971
3738 8251 5260
449 5581 6472
8739 2463 8411
4434 3520 1066
3781 2216 261
9950 8000 5807
3614 6954 7052
4963 6748 2479
7560 2104 3213
8907 9044 5374
6636 3100 558
6188 3355 2993
4505 4208 5981
42 7943 2487
8317 4965 4289
6155 4855 1454
1997 1645 7550
6361 3492 6554
7553 6571 8048
1363 327 220
1322 6728 5933
7576 1447 3976
9843 4446 5333
1673 5903 9129
5009 4931 4687
6526 525 576
762 9598 3459
8942 9571 8992
9956 5488 8480
9641 6418 1722
6847 2971 4675
9642 1851 2564
7491 6306 3259
1850 8052 694
4023 5043 9459
3867 2026 2174
6591 405 3499
6448 1549 3805
7476 967 418
8920 3332 6662
7666 9605 2103
6308 7634 7971
5519 2961 6817
6462 8992 8725
4628 1148 3443
6542 9404 3719
2541 6670 5746
3194 208 5464
4486 7610 7112
6182 8856 8305
8012 1913 589
3909 754 5505
9583 7086 2924
292 3927 9837
3188 4456 1680
