100000 200000
52410 37754 33727
34672 16834 57345
47829 72485 975
94212 28936 31523
63014 45957 13041
17776 1062 93362
98304 13142 35628
157 11450 56863
52359 33950 96929
57909 37161 11193
84088 31762 98561
5155 38911 96449
76288 36590 25424
33194 30193 51497
38355 53128 16730
52673 33245 59406
11913 40106 86769
76593 89732 99200
36133 53258 97864
48578 34324 85314
75014 75926 33217
72298 49918 81746
44554 75084 85229
28326 9242 46013
86548 39016 34174
99344 2827 93235
5307 43144 34050
52116 26638 25947
28489 79615 76769
34578 15738 36513
10817 31185 56024
8365 45048 93082
63674 17159 39218
52167 44789 90065
28969 98531 51613
28251 19048 35947
43725 59978 15872
54720 91680 65771
39483 96590 10431
70075 12423 12368
76371 63796 73218
12378 92019 29018
81530 52099 18170
84136 68472 41952
46828 48071 16197
3513 57811 6281
85751 11729 48055
81347 38952 48240
96060 14973 87347
39948 47719 4956
26859 6534 7078
7305 69601 89933
45623 98745 36269
78263 94808 32639
99172 4296 67136
26839 97061 68350
12611 1740 94268
83632 15613 36896
58665 94472 69584
29801 66151 18640
70096 15573 24019
82206 54124 19902
88444 98769 92165
66267 95274 45444
50956 94371 35796
96932 77467 80584
74403 10446 37229
30907 61575 36441
1753 94557 20561
15028 22448 12999
11000 79132 36606
91773 89896 96898
92080 49826 47151
47113 7407 35
51252 79515 55189
52948 24750 94899
80181 55491 54542
46362 78899 75625
56872 10695 79632
3481 53828 14920
73430 94414 52681
33332 43741 15361
57133 37009 77301
75419 33147 69354
24658 22261 75606
55707 98981 50502
35735 91480 17258
46387 62900 54759
44660 11042 18345
34920 28093 16160
25015 69002 59860
71692 85988 27609
96950 34376 88711
12189 26192 1577
67707 80098 60472
3379 89869 45669
29815 59222 35062
19924 6742 82310
126 87670 48594
29914 15106 22064
49394 72567 84505
11376 64246 93557
69192 12231 58553
24984 26603 16904
61995 55648 22903
91232 35447 95153
65857 12753 82019
31475 45978 65539
6843 4257 83717
52205 76140 79618
60947 42955 34968
64395 94335 537
27783 47141 62618
37939 88404 59265
20826 68247 49075
89552 14079 19947
74258 72621 57644
91595 54484 20400
33016 82558 35278
26108 20297 32913
2585 15307 70465
6824 15303 81529
49572 96645 35735
8920 87953 88849
81595 41275 4695
83914 68565 19560
53175 13680 1929
84067 57167 83092
33514 65961 92753
5408 43009 24526
43646 84493 1479
88942 36008 73795
17778 78107 75673
4217 99689 42561
1825 77425 39440
52038 12565 53263
45355 36368 31725
26857 56753 38166
57627 54121 84465
75563 51006 37453
20946 56599 53844
12993 96863 75486
88542 10410 89122
23267 10671 86586
87296 70305 97896
92459 8694 79765
77 89201 16103
73819 26191 71439
62438 68148 36874
25232 20223 37395
119 89899 60438
4975 34370 59814
17750 27163 43335
47963 81609 21228
71719 26082 44094
16345 31243 22082
69588 80941 88358
6749 68271 42605
68857 78817 87904
36837 53719 65426
77467 14315 73737
23268 45157 51039
61989 22281 525
22810 13329 5769
27819 10941 761
57539 17648 69989
54506 16816 55035
29967 60966 75453
93715 39440 46919
39455 43046 66042
88996 39514 26604
4334 17825 17370
65594 82087 54519
32376 37256 40009
84685 74746 91552
74093 51023 30480
40493 60442 77846
7127 88681 71448
29146 10364 42547
57527 48479 93476
71992 76534 94479
46949 4568 99338
90480 84161 56046
57366 59955 39212
13667 16315 71537
33812 68664 84335
2580 97017 41860
66571 11438 68178
25951 55958 64249
57791 93831 99078
88856 37161 73483
72665 58229 99532
51562 97660 96067
147 31099 34264
57413 12406 89697
35067 2905 98298
11606 14561 68869
70182 26780 34810
32979 92026 61973
25306 92840 90972
29592 75308 66786
94372 77001 26345
7609 66909 14826
90847 27421 74940
91001 44930 38314
94496 61347 94824
48025 78794 67316
47213 90662 8470
45501 51438 39082
9567 42150 75980
84129 24951 73634
4965 60434 12827
52587 11541 4155
32165 39777 70554
31526 7445 29693
521 54526 11190
59741 23624 13919
43145 85673 50123
53547 24957 94916
76567 48177 40043
93499 78263 82808
79409 49369 20186
86765 78602 88295
59171 22263 88797
12689 34632 11524
52760 3088 82761
24312 18862 7335
64984 55669 96294
32482 53095 49956
98669 92064 26820
86419 4004 68403
20333 72883 77204
36453 18060 32229
15013 61868 60612
98913 39493 33961
19725 21641 99503
28843 98656 57152
13442 45804 14356
11382 93048 3859
59234 30934 57013
14189 82715 14302
58219 51320 81112
44304 61133 95731
92917 9303 52467
27376 34352 899
54753 76624 58881
39875 57590 12139
57088 79822 49706
94393 18547 39329
25533 71128 70890
53729 4633 457
37000 33510 73135
38965 32213 78384
74030 68958 58624
98266 90985 50568
68808 34283 24234
95615 11192 13204
69107 23494 85814
96354 53565 72891
35802 89577 15257
41923 20221 51124
3342 61503 65373
35713 26315 98396
52721 54580 15133
58176 35754 89902
57635 14006 86717
68454 51942 27665
67762 4649 33582
21237 54407 19550
54885 13814 96494
72622 76445 80807
97638 58209 55414
71274 27838 80630
89595 56074 68127
98383 86570 16750
28157 14410 10583
26946 55916 51872
1033 89542 72672
70172 10524 9924
82979 11966 33795
4774 26081 50696
47462 53055 82969
32231 13524 68232
9728 87289 47396
6823 10138 89742
36102 86696 98532
6946 20818 33906
25391 53588 49442
96008 69009 2233
17971 73788 44621
32816 33772 13272
21960 85735 38338
8352 93230 10290
6934 38790 20816
70616 5861 4686
87488 30634 34375
58027 69343 81223
57649 78763 1143
76849 11583 19323
82052 50999 77342
58681 10304 63845
62026 66251 14830
27677 80226 12267
71815 84585 61887
79522 72126 28869
93697 84528 56204
88761 31033 87362
57550 43980 22996
97092 70240 67568
33313 49906 98688
48321 89263 81903
85822 41676 65253
89031 70108 79769
8566 2853 3397
41866 91844 85383
93263 52645 43527
74601 75140 64136
99908 89751 62548
46278 39374 65241
29636 37707 23401
77510 19911 74645
37999 20624 43253
68522 6768 93825
3995 11185 38794
75290 23877 76414
18638 55692 29129
49232 69126 86292
63270 80968 51850
7135 59044 8214
96571 12957 28110
53222 19371 11253
26822 27384 69768
59144 36335 16768
70452 42742 32050
33541 40094 44322
9569 62449 13298
53061 48160 59590
96841 72492 65199
60259 41072 22146
42395 1497 51719
8030 40462 68616
97978 79042 72457
49230 58025 9348
7068 47401 11349
86460 83576 45226
7849 64688 80953
41211 69747 92912
81554 99893 24416
36394 38094 27014
72816 53539 93663
71401 75513 93761
78261 22948 13219
43499 60648 14136
42397 80882 93051
34133 408 63327
15862 74723 40882
25627 367 46587
53103 69851 76199
34406 58169 90029
67664 41435 28785
44329 67313 64014
33763 74441 57082
59404 32825 55198
56825 53294 32622
25711 79104 6473
39495 82618 42269
38198 38671 15300
9487 40366 97012
9183 59443 52744
58217 737 25165
98411 82956 39527
59068 96046 50320
81905 52322 70565
18984 14690 20197
62459 38927 2509
47060 59851 21408
47242 77825 39616
74263 9775 40252
39119 8902 69756
98893 930 68754
20940 17767 40801
16851 83643 18410
2724 59098 7571
18683 11680 40072
37398 11158 47178
13872 97017 87448
88599 24865 19489
5056 19969 62527
79839 97408 26874
97509 50836 92789
52190 43623 50781
46867 66803 31639
91487 8146 52800
20158 73008 83654
38877 19542 43402
88820 91479 52601
68038 72966 31053
32900 60131 3963
29185 35960 17415
93655 53472 39238
74326 52544 6836
20193 86053 67134
91842 26008 38781
48814 96194 9347
16720 96052 85072
53776 39524 85905
92275 66420 9935
4111 22396 97631
29036 88694 91316
16116 5320 27220
51191 3355 12658
12666 36508 84507
52490 42020 88786
56342 31686 57968
17550 73402 64433
16429 52521 23118
12387 27814 63634
8384 16161 57648
69306 33242 99988
91423 55162 32633
31264 31788 793
42976 74115 80236
64057 37713 81636
65708 11014 40083
92167 75223 38689
36665 41745 32578
17419 70287 74106
57307 78079 41278
66482 98537 74632
77809 43309 82393
46522 50489 11458
53271 26979 68169
29474 6625 44635
8632 47709 65846
24439 60319 63987
22529 31715 66210
75588 52227 69955
63649 36524 26215
25939 71311 52710
80632 31300 67977
51515 42307 55369
90826 37482 92052
57871 6529 26597
11127 28036 45518
38249 33397 20251
48587 96334 93115
9428 67234 7967
27140 81259 46451
91029 85190 60111
53293 36843 70455
78578 10253 33403
34800 17200 78533
82812 62729 72333
47869 6567 217
17404 8372 79778
72943 67045 93589
98809 30291 66050
93181 13606 13747
46312 23569 26126
74200 84962 45077
30400 94342 64926
60328 24865 27561
15769 62150 87544
87735 16104 78524
35375 71511 52104
36103 46949 33512
29871 10874 59092
86839 87194 14166
88532 70265 87585
79371 80962 68512
47072 49688 41962
88224 87448 31125
40471 1083 46312
53369 79554 44482
57676 51663 90868
63651 91972 11307
73422 61994 38723
20741 90491 37015
40146 58738 30728
82629 98718 31041
30430 17045 7713
8609 33380 89970
85456 18044 91815
35343 42316 16504
57171 61216 6044
84246 28575 9524
8038 79689 14324
26375 46273 86327
58516 38606 88370
98971 60486 32325
46955 79192 67767
52624 67599 36489
54703 79859 42904
5275 57294 1490
53800 38720 7023
2650 92425 17963
84376 41577 31009
97983 53014 73989
56391 58117 59922
54631 45036 61417
19489 95501 15381
6742 59336 65630
7087 7248 20184
88498 50934 19421
24094 92279 75210
39234 31779 3511
30934 15182 25760
70074 71279 66563
36499 91613 93309
12836 13466 23297
87199 97277 73599
91650 78359 89534
33037 12486 99736
21456 92919 58734
97021 10764 6253
22839 80663 9334
35029 36758 91464
47591 75648 71752
34148 74455 51579
73704 70623 79437
1381 7190 78489
58977 80830 47996
81677 80371 67530
93407 15258 72970
42755 84220 2185
60476 42877 83851
49036 64225 5544
34756 54242 16464
40941 80696 29104
63411 92491 28961
4964 80105 3845
74047 14466 80187
2641 3288 48097
61214 75563 3423
78301 33607 34107
85512 46504 59965
20956 70058 88607
35402 45777 47630
54266 20173 98824
59881 47646 70712
26174 16545 1501
7514 71285 30761
39683 71259 95717
23393 64369 9286
26454 6553 14649
97931 27792 8899
36611 74726 8312
8932 31321 49958
24005 57502 97004
20248 3549 42961
19307 42850 87756
55395 64270 52486
90937 34851 12106
41208 23286 83858
72578 70068 60474
19971 40477 82168
2482 15314 6993
57221 74397 88699
5260 56990 33431
10801 85644 77580
17199 51222 7492
46365 41928 61604
10412 76961 50270
26027 68982 79988
95257 69543 31346
35273 22682 11751
92562 21184 50555
28957 22499 37582
57885 7118 60308
39275 81572 92748
64879 95654 21139
36993 42923 89797
23504 1928 50965
95155 4463 81332
59529 81132 27686
75297 88321 54780
70944 29922 94877
21848 12323 4069
20201 99594 13187
66506 62032 72262
58959 59666 48404
38623 96270 76966
87612 76294 36069
35495 44224 8932
38798 60132 25654
36207 43980 85699
9455 63110 75868
23839 67729 84662
70962 80791 26402
26704 49376 17239
19667 39796 25473
67884 2069 72738
2104 66874 20313
37776 55818 2917
24581 36601 43268
30562 82347 9934
52612 53291 95642
61913 70166 95197
48282 52071 65818
83723 82011 83790
63229 12998 55871
8651 81621 93030
15971 70850 57596
89248 86896 10220
41872 67193 96628
61326 41680 26056
58304 79580 40059
14488 407 84063
5257 23318 65377
1118 90761 17378
78104 77988 84378
31017 48655 19934
51888 30719 28949
68491 40286 1448
65040 73674 75880
95762 7930 62982
46736 28773 61053
58842 42127 79337
63994 73415 93286
20656 387 44178
15791 3580 45968
11924 47900 95377
91634 97383 88086
24075 40269 6295
68516 94431 46212
16695 23644 69977
60142 55390 39183
54986 50791 73241
64509 34620 19765
83354 19086 47460
63351 19751 26361
36210 82929 56929
17469 21599 51363
74063 73770 41162
45972 28156 2152
46344 85612 15784
41694 2922 26653
29996 38282 50139
45918 77204 13171
64901 71053 4852
60553 92570 26864
11294 59630 99923
81905 57018 14497
42797 63688 68733
49016 92621 31933
6418 41874 93697
86835 26688 2991
91058 96160 50590
41022 44254 7447
2557 88292 24850
2581 20739 70594
79867 93440 21419
22722 90857 46680
39428 10663 97784
87435 85149 69528
95096 68623 16521
39656 34210 5949
59420 5111 28606
32826 20841 97832
24540 62569 50912
29509 66594 2360
38856 27807 24221
6332 29782 79183
64175 41271 6587
9445 73625 14385
65101 96251 96263
81912 36357 20769
23011 12340 83138
4170 92917 75667
60486 87553 40063
4853 4840 48095
97842 49778 84032
43857 74618 39701
96419 43455 37045
1362 37825 2561
26822 94418 2370
35966 80450 83203
51147 6521 32080
77162 76453 32689
42120 68219 9124
30299 6135 2742
10925 77228 77969
14204 83627 82435
12423 97579 40603
42427 36492 96271
20154 39599 32578
34668 1862 61991
35769 89798 11843
45431 919 67180
31897 70501 88838
54247 71789 51155
22188 67142 1013
74930 89593 62092
733 78970 56321
34645 42731 64704
4043 97204 89091
42534 92155 95838
34758 98313 24144
25969 72348 71321
25344 2240 79261
36527 81283 873
72811 30516 79813
88015 63989 18681
53237 54754 96912
6746 31468 73737
85674 93292 23883
13324 58541 44671
25444 17808 80775
17876 73634 20727
51958 3308 19574
13540 38080 71616
79375 34289 83857
38005 44627 94489
26245 212 81208
64079 48641 39059
15521 60163 54080
2201 40378 72072
95978 84727 16775
6908 71227 39902
97596 149 87154
99095 57826 8562
73943 189 39290
40569 47808 94549
67984 60976 22637
28010 18396 69060
20981 57007 46639
50369 32195 75547
76345 83502 44819
43189 14059 22994
26145 36460 69382
10246 70728 95854
41885 16262 15172
58632 38961 67516
24415 43774 39506
94406 61198 52737
11043 2205 39591
38014 66880 58458
45576 74173 51087
55246 47313 4693
61263 64025 58228
81856 83182 24922
285 37477 34467
69637 97778 13405
29544 83536 83564
74093 18836 61668
24732 88960 59782
50312 49256 12763
30395 65824 53676
99007 75419 79531
57113 45938 36342
6618 574 67230
93772 34356 88625
91842 12899 16096
19116 45556 57338
91098 53524 49900
25648 153 93542
90175 76729 60607
8791 93358 34419
88154 16742 37953
54911 77687 37752
57309 34594 12883
36145 39857 11670
77367 19288 2555
99326 76402 73486
79066 95387 75743
24787 94347 29307
58064 20735 85127
91668 88742 39396
76607 83543 39620
21915 20073 46551
64148 29713 66493
98762 51064 94985
81473 36420 28687
52422 25497 34173
5203 9564 83909
71595 96646 73081
26226 9926 99181
38696 36135 60875
32015 83073 38926
75985 87135 88842
3088 65230 54100
53177 37626 20983
41224 21339 62296
9664 15600 51255
54974 86025 71068
92297 78949 7681
19972 86270 5917
31145 86798 37259
40423 11800 56516
487 3466 59290
33679 65567 76341
63671 7317 3991
37533 55449 70520
36907 25133 40967
83387 32484 66255
86832 5565 42886
25219 49904 88684
59817 96347 13735
15522 75882 56494
96839 99261 91188
27241 55774 25176
95952 3828 61476
87171 85707 4097
20287 84703 47613
9580 68301 95597
95861 46137 41510
662 21496 73630
62280 56113 73176
71263 85656 42483
50973 20933 94049
2145 93214 18116
99880 72101 42969
97160 14989 83865
86719 88955 22791
71893 91852 81118
43537 9162 53064
76158 85327 3326
60000 64788 80237
26482 5136 39535
41026 11536 25350
27119 10639 60806
89290 38043 64836
5209 10030 66964
73112 59403 60591
85970 14509 94898
55931 80048 14403
83543 92566 97677
13180 90387 96580
16014 6043 7760
2327 61448 441
61037 15397 61404
62731 76501 85793
2009 45081 63122
37479 99063 89377
76017 14098 64152
61776 70051 65643
83078 54266 34351
36414 51915 36282
21004 39591 8704
26812 77553 56650
22168 187 76450
9106 25734 50363
43354 44786 5405
15109 92075 45386
19226 88731 92038
79546 43792 98274
78386 43716 6182
94600 98333 28875
57323 52762 13574
43257 98010 2798
25353 93110 93417
63337 24053 10853
72067 72618 82541
60986 6340 19879
33347 56729 25236
94855 42694 79796
39962 26174 92304
30775 68089 74621
59601 18608 18027
41022 71683 25803
38659 42419 7142
44366 2263 70699
41556 28322 1681
5183 91584 89852
90262 96548 10702
9638 15852 48577
1244 45823 76124
19011 47382 46308
96919 9411 90349
41458 61633 38693
37714 77280 92462
11324 30055 68719
13612 39028 50402
98550 60125 98589
93729 96431 67999
82468 13513 35623
19503 57188 894
92920 85201 7883
78568 79878 94916
31938 38080 25602
35124 24127 84901
54847 50834 49571
59257 42024 62610
13245 47723 57720
32167 60087 8372
35265 77835 42797
85638 38192 72406
58326 11358 72084
49757 73050 96546
66100 55939 17647
53018 48942 68468
74618 22870 82242
11252 61458 46226
85516 40127 1740
36848 94761 3266
86611 10755 74845
72304 66950 5723
88105 70693 71003
83216 559 86530
39878 50852 87910
69449 81865 94149
23881 50068 25648
82779 38384 6477
9968 84492 54004
67513 61856 45062
83979 92226 21885
63859 20945 29724
52316 41034 4226
27447 5835 10385
30089 62136 24456
18507 57474 29469
55412 74811 54569
20069 98126 43719
9650 78654 69025
64287 81374 62288
80307 1208 32431
94664 10659 98415
13373 74580 29293
14569 60410 92369
98274 88110 69551
53744 82570 45035
27148 43394 34804
69005 30186 51608
35290 82632 19779
67369 62039 43090
56955 22467 13231
3278 9245 34572
22322 16437 91109
94392 88336 37350
400 28661 64941
86062 62557 66773
18430 37058 40956
3470 56799 73993
6206 5927 86901
9700 61911 32602
78500 46868 44004
72457 12682 99565
68826 20303 26081
74241 75912 44182
37539 10692 53437
2044 4725 22095
21483 98239 80248
17397 73364 66245
78551 95244 67983
30274 27290 17280
13835 30302 18303
17425 46230 90235
43245 5463 81361
22709 9487 73605
50840 2259 47210
84735 13850 85726
46355 94904 59900
66569 4763 20212
2700 71228 39773
43182 30744 44552
33109 65743 3201
84247 40879 14821
20721 57725 70622
77716 18229 59368
84421 27354 61428
67545 74365 41033
88705 18371 41412
73822 85581 68384
94878 78256 4003
39824 77339 63413
49877 20162 99135
45083 5968 58972
32647 97851 51326
55134 99536 58677
40864 6140 68432
28908 3500 45450
56922 26990 49976
34915 17279 59697
83720 45319 18760
17723 49417 98278
92765 42164 83448
1465 40027 99857
94713 32048 49912
83052 63319 81219
68736 76689 49685
55857 47729 76447
84807 21117 16660
11610 83394 74303
85140 50150 81803
36121 86767 34616
19441 17129 86780
28222 3264 64507
33869 64614 99007
